Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
08/01/2024 9:47:21,"1105","19.6","55","1035.0"
08/01/2024 9:52:21,"1304","20.2","55","1035.1"
08/01/2024 9:57:21,"1230","21.0","53","1035.1"
08/01/2024 10:02:21,"1256","21.2","53","1035.2"
08/01/2024 10:07:21,"1254","21.0","53","1035.2"
08/01/2024 10:12:21,"1242","21.0","53","1035.2"
08/01/2024 10:17:21,"1165","20.6","53","1035.2"
08/01/2024 10:22:21,"1149","20.3","53","1035.3"
08/01/2024 10:27:21,"1125","20.0","54","1035.2"
08/01/2024 10:32:21,"1153","20.0","54","1035.3"
08/01/2024 10:37:21,"1202","20.0","54","1035.3"
08/01/2024 10:42:21,"1224","20.0","54","1035.3"
08/01/2024 10:47:21,"1155","19.9","54","1035.3"
08/01/2024 10:52:21,"1148","19.8","54","1035.3"
08/01/2024 10:57:21,"1161","19.9","54","1035.2"
08/01/2024 11:02:21,"1191","19.8","54","1035.3"
08/01/2024 11:07:21,"1188","19.9","54","1035.2"
08/01/2024 11:12:21,"1184","19.9","54","1035.1"
08/01/2024 11:17:21,"1197","19.9","54","1035.1"
08/01/2024 11:22:21,"1194","20.0","54","1035.3"
08/01/2024 11:27:21,"1171","20.0","54","1035.2"
08/01/2024 11:32:21,"1176","20.0","54","1035.2"
08/01/2024 11:37:21,"1177","20.0","54","1035.1"
08/01/2024 11:42:21,"1130","20.0","54","1035.2"
08/01/2024 11:47:21,"1158","20.1","54","1035.2"
08/01/2024 11:52:21,"1136","20.0","54","1035.2"
08/01/2024 11:57:21,"1175","20.1","54","1035.1"
08/01/2024 12:02:21,"1183","20.1","54","1035.1"
08/01/2024 12:07:21,"1099","20.0","54","1035.1"
08/01/2024 12:12:21,"1085","20.0","54","1035.1"
08/01/2024 12:17:21,"1052","20.0","53","1035.3"
08/01/2024 12:22:21,"1074","20.0","53","1035.2"
08/01/2024 12:27:21,"1084","19.9","53","1035.2"
08/01/2024 12:32:21,"1041","19.9","53","1035.2"
08/01/2024 12:37:21,"1039","19.8","53","1035.2"
08/01/2024 12:42:21,"1040","19.8","53","1035.1"
08/01/2024 12:47:21,"992","19.8","53","1035.1"
08/01/2024 12:52:21,"1015","19.8","53","1035.1"
08/01/2024 12:57:21,"1000","19.8","53","1035.0"
08/01/2024 13:02:21,"985","19.7","53","1035.0"
08/01/2024 13:07:21,"973","19.7","54","1035.2"
08/01/2024 13:12:21,"1023","19.8","54","1035.1"
08/01/2024 13:17:21,"1072","19.9","53","1035.1"
08/01/2024 13:22:21,"1072","20.1","53","1035.1"
08/01/2024 13:27:21,"1065","20.1","53","1035.0"
08/01/2024 13:32:21,"1139","20.2","53","1035.0"
08/01/2024 13:37:21,"1096","20.2","53","1035.0"
08/01/2024 13:42:21,"1117","20.2","53","1035.0"
08/01/2024 13:47:21,"1105","20.2","53","1035.0"
08/01/2024 13:52:21,"1187","20.3","53","1035.2"
08/01/2024 13:57:21,"1190","20.5","53","1035.1"
08/01/2024 14:02:21,"1196","20.6","53","1035.2"
08/01/2024 14:07:21,"1152","20.7","52","1035.1"
08/01/2024 14:12:21,"1235","20.8","52","1035.2"
08/01/2024 14:17:21,"1212","20.8","52","1035.0"
08/01/2024 14:22:21,"1258","20.9","52","1035.1"
08/01/2024 14:27:21,"1258","20.8","52","1035.2"
08/01/2024 14:32:21,"1286","20.8","52","1035.1"
08/01/2024 14:37:21,"1328","20.9","52","1035.1"
08/01/2024 14:42:21,"1347","20.8","52","1035.2"
08/01/2024 14:47:21,"1334","20.9","52","1035.2"
08/01/2024 14:52:21,"1463","21.0","52","1035.2"
08/01/2024 14:57:21,"1415","21.0","52","1035.1"
08/01/2024 15:02:21,"1458","21.0","52","1035.1"
08/01/2024 15:07:21,"1397","20.8","52","1035.1"
08/01/2024 15:12:21,"1376","20.6","52","1035.2"
08/01/2024 15:17:21,"1387","20.5","52","1035.2"
08/01/2024 15:22:21,"1396","20.3","52","1035.1"
08/01/2024 15:27:21,"1435","20.3","52","1035.2"
08/01/2024 15:32:21,"1500","20.5","52","1035.3"
08/01/2024 15:37:21,"1536","20.6","52","1035.2"
08/01/2024 15:42:21,"1497","20.7","52","1035.4"
08/01/2024 15:47:21,"1564","20.7","52","1035.4"
08/01/2024 15:52:21,"1558","20.7","52","1035.5"
08/01/2024 15:57:21,"1585","20.7","52","1035.5"
08/01/2024 16:02:21,"1532","20.8","52","1035.5"
08/01/2024 16:07:21,"1542","20.8","52","1035.5"
08/01/2024 16:12:21,"1555","20.8","52","1035.6"
08/01/2024 16:17:21,"1585","20.8","52","1035.6"
08/01/2024 16:22:21,"1558","20.7","52","1035.7"
08/01/2024 16:27:21,"1595","20.7","52","1035.7"
08/01/2024 16:32:21,"1608","20.7","52","1035.7"
08/01/2024 16:37:21,"1609","20.7","52","1035.7"
08/01/2024 16:42:21,"1674","20.8","52","1035.7"
08/01/2024 16:47:21,"1596","20.8","52","1035.7"
08/01/2024 16:52:21,"1586","20.8","52","1035.7"
08/01/2024 16:57:21,"1630","20.9","52","1035.6"
08/01/2024 17:02:21,"1684","20.9","52","1035.6"
08/01/2024 17:07:21,"1665","21.0","51","1035.6"
08/01/2024 17:12:21,"1606","21.0","51","1035.5"
08/01/2024 17:17:21,"1643","21.0","51","1035.6"
08/01/2024 17:22:21,"1642","21.1","51","1035.7"
08/01/2024 17:27:21,"1693","21.0","51","1035.7"
08/01/2024 17:32:21,"1705","21.0","51","1035.8"
08/01/2024 17:37:21,"1652","21.0","51","1035.7"
08/01/2024 17:42:21,"1721","21.1","51","1035.8"
08/01/2024 17:47:21,"1699","21.1","51","1035.6"
08/01/2024 17:52:21,"1678","21.1","51","1035.7"
08/01/2024 17:57:21,"1690","21.2","51","1035.7"
08/01/2024 18:02:21,"1361","21.2","52","1036.1"
08/01/2024 18:07:21,"1328","21.3","52","1036.1"
08/01/2024 18:12:21,"1287","21.1","52","1036.1"
08/01/2024 18:17:21,"1302","21.0","52","1036.3"
08/01/2024 18:22:21,"1301","21.0","52","1036.3"
08/01/2024 18:27:21,"1363","21.0","53","1036.3"
08/01/2024 18:32:21,"1368","21.0","53","1036.2"
08/01/2024 18:37:21,"1381","20.9","53","1036.3"
08/01/2024 18:42:21,"1319","20.9","53","1036.3"
08/01/2024 18:47:21,"1374","20.9","53","1036.4"
08/01/2024 18:52:21,"1398","20.8","53","1036.4"
08/01/2024 18:57:21,"1413","20.9","54","1036.6"
08/01/2024 19:02:21,"1460","21.0","55","1036.6"
08/01/2024 19:07:21,"1532","21.1","55","1036.6"
08/01/2024 19:12:21,"1584","21.2","55","1036.6"
08/01/2024 19:17:21,"1574","21.3","55","1036.7"
08/01/2024 19:22:21,"1676","21.4","55","1036.7"
08/01/2024 19:27:21,"1737","21.5","55","1036.7"
08/01/2024 19:32:21,"1838","21.6","55","1036.7"
08/01/2024 19:37:21,"1874","21.7","55","1036.8"
08/01/2024 19:42:21,"1943","21.7","55","1036.9"
08/01/2024 19:47:21,"2016","21.8","55","1036.9"
08/01/2024 19:52:21,"2057","21.8","55","1036.9"
08/01/2024 19:57:21,"2122","21.8","55","1036.9"
08/01/2024 20:02:21,"2154","21.9","55","1036.9"
08/01/2024 20:07:21,"2206","21.9","54","1036.9"
08/01/2024 20:12:21,"1826","21.8","53","1036.9"
08/01/2024 20:17:21,"1951","21.8","54","1037.0"
08/01/2024 20:22:21,"1851","21.8","53","1037.0"
08/01/2024 20:27:21,"1600","22.2","51","1036.9"
08/01/2024 20:32:21,"1514","22.1","50","1036.7"
08/01/2024 20:37:21,"1668","21.3","51","1036.7"
08/01/2024 20:42:21,"1655","20.9","52","1036.8"
08/01/2024 20:47:21,"1765","20.6","53","1036.7"
08/01/2024 20:52:21,"1888","20.4","53","1036.8"
08/01/2024 20:57:21,"1861","20.4","53","1036.7"
08/01/2024 21:02:21,"1862","20.4","54","1036.7"
08/01/2024 21:07:21,"1800","20.3","54","1036.8"
08/01/2024 21:12:21,"1846","20.3","54","1036.8"
08/01/2024 21:17:21,"1804","20.2","54","1036.8"
08/01/2024 21:22:21,"1781","20.2","54","1036.8"
08/01/2024 21:27:21,"1833","20.1","55","1036.7"
08/01/2024 21:32:21,"1857","20.1","55","1036.8"
08/01/2024 21:37:21,"1873","20.1","55","1036.7"
08/01/2024 21:42:21,"1857","20.1","55","1036.6"
08/01/2024 21:47:21,"1858","20.1","55","1036.7"
08/01/2024 21:52:21,"1845","20.1","55","1036.6"
08/01/2024 21:57:21,"1848","20.0","55","1036.8"
08/01/2024 22:02:21,"1817","20.0","55","1036.7"
08/01/2024 22:07:21,"1854","20.0","55","1036.7"
08/01/2024 22:12:21,"1867","19.9","55","1036.7"
08/01/2024 22:17:21,"1893","19.9","55","1036.8"
08/01/2024 22:22:21,"1928","19.9","56","1036.8"
08/01/2024 22:27:21,"1905","19.9","55","1036.7"
08/01/2024 22:32:21,"1915","19.9","55","1036.7"
08/01/2024 22:37:21,"1972","19.9","55","1036.8"
08/01/2024 22:42:21,"1956","19.9","55","1036.7"
08/01/2024 22:47:21,"1904","19.9","55","1036.8"
08/01/2024 22:52:21,"1980","19.9","55","1036.8"
08/01/2024 22:57:21,"1927","19.9","55","1036.7"
08/01/2024 23:02:21,"1952","20.0","55","1036.7"
08/01/2024 23:07:21,"1886","19.9","55","1036.6"
08/01/2024 23:12:21,"1941","19.9","55","1036.6"
08/01/2024 23:17:21,"1971","19.9","56","1036.7"
08/01/2024 23:22:21,"1924","19.8","56","1036.6"
08/01/2024 23:27:21,"2015","19.8","56","1036.6"
08/01/2024 23:32:21,"1955","19.8","56","1036.7"
08/01/2024 23:37:21,"1969","19.8","56","1036.7"
08/01/2024 23:42:21,"2001","19.8","56","1036.6"
08/01/2024 23:47:21,"1999","19.7","56","1036.6"
08/01/2024 23:52:21,"1977","19.7","56","1036.7"
08/01/2024 23:57:21,"1929","19.8","56","1036.7"
09/01/2024 0:02:21,"1972","19.8","56","1036.6"
09/01/2024 0:07:21,"1962","19.8","56","1036.6"
09/01/2024 0:12:21,"1951","19.8","56","1036.7"
09/01/2024 0:17:21,"1973","19.8","56","1036.5"
09/01/2024 0:22:21,"1970","19.8","56","1036.6"
09/01/2024 0:27:21,"1936","19.8","56","1036.6"
09/01/2024 0:32:21,"1955","19.8","56","1036.7"
09/01/2024 0:37:21,"1936","19.8","56","1036.6"
09/01/2024 0:42:21,"1999","19.8","56","1036.5"
09/01/2024 0:47:21,"1991","19.9","56","1036.5"
09/01/2024 0:52:21,"1978","19.9","56","1036.5"
09/01/2024 0:57:21,"2031","19.8","56","1036.4"
09/01/2024 1:02:21,"1993","19.8","56","1036.4"
09/01/2024 1:07:21,"1954","19.8","56","1036.3"
09/01/2024 1:12:21,"1933","19.8","56","1036.4"
09/01/2024 1:17:21,"1994","19.8","56","1036.4"
09/01/2024 1:22:21,"1944","19.9","56","1036.4"
09/01/2024 1:27:21,"1980","19.9","56","1036.4"
09/01/2024 1:32:21,"1938","19.9","56","1036.5"
09/01/2024 1:37:21,"1955","19.9","56","1036.5"
09/01/2024 1:42:21,"1950","19.9","56","1036.5"
09/01/2024 1:47:21,"1903","19.8","56","1036.4"
09/01/2024 1:52:21,"1913","19.8","56","1036.4"
09/01/2024 1:57:21,"1936","19.8","56","1036.5"
09/01/2024 2:02:21,"1948","19.8","56","1036.4"
09/01/2024 2:07:21,"1915","19.8","56","1036.1"
09/01/2024 2:12:21,"1919","19.8","56","1036.3"
09/01/2024 2:17:21,"1943","19.7","56","1036.4"
09/01/2024 2:22:21,"1926","19.7","56","1036.3"
09/01/2024 2:27:21,"1909","19.7","56","1036.4"
09/01/2024 2:32:21,"1854","19.7","56","1036.3"
09/01/2024 2:37:21,"1941","19.7","56","1036.3"
09/01/2024 2:42:21,"1950","19.8","56","1036.4"
09/01/2024 2:47:21,"1945","19.8","56","1036.4"
09/01/2024 2:52:21,"1903","19.8","56","1036.3"
09/01/2024 2:57:21,"1884","19.8","56","1036.4"
09/01/2024 3:02:21,"1907","19.8","56","1036.4"
09/01/2024 3:07:21,"1869","19.8","56","1036.4"
09/01/2024 3:12:21,"1876","19.8","56","1036.4"
09/01/2024 3:17:21,"1911","19.8","56","1036.4"
09/01/2024 3:22:20,"1926","19.8","56","1036.4"
09/01/2024 3:27:20,"1939","19.8","56","1036.5"
09/01/2024 3:32:20,"1933","19.8","56","1036.4"
09/01/2024 3:37:20,"1913","19.8","56","1036.5"
09/01/2024 3:42:20,"1885","19.8","56","1036.4"
09/01/2024 3:47:20,"1918","19.8","56","1036.3"
09/01/2024 3:52:20,"1886","19.8","56","1036.3"
09/01/2024 3:57:20,"1899","19.8","56","1036.3"
09/01/2024 4:02:20,"1862","19.8","56","1036.4"
09/01/2024 4:07:20,"1857","19.8","56","1036.5"
09/01/2024 4:12:20,"1868","19.8","56","1036.4"
09/01/2024 4:17:20,"1849","19.8","56","1036.3"
09/01/2024 4:22:20,"1827","19.8","56","1036.4"
09/01/2024 4:27:20,"1873","19.8","56","1036.3"
09/01/2024 4:32:20,"1866","19.8","56","1036.5"
09/01/2024 4:37:20,"1873","19.8","56","1036.4"
09/01/2024 4:42:20,"1867","19.7","56","1036.5"
09/01/2024 4:47:20,"1871","19.7","56","1036.5"
09/01/2024 4:52:20,"1824","19.8","56","1036.5"
09/01/2024 4:57:20,"1824","19.7","56","1036.6"
09/01/2024 5:02:20,"1838","19.7","56","1036.5"
09/01/2024 5:07:20,"1863","19.8","56","1036.6"
09/01/2024 5:12:20,"1805","19.8","56","1036.5"
09/01/2024 5:17:20,"1805","19.8","56","1036.6"
09/01/2024 5:22:20,"1771","19.8","56","1036.6"
09/01/2024 5:27:20,"1777","19.8","56","1036.6"
09/01/2024 5:32:20,"1821","19.9","56","1036.4"
09/01/2024 5:37:20,"1793","19.9","57","1036.6"
09/01/2024 5:42:20,"1785","19.9","56","1036.6"
09/01/2024 5:47:20,"1858","19.9","56","1036.6"
09/01/2024 5:52:20,"1817","19.9","56","1036.7"
09/01/2024 5:57:20,"1830","19.9","56","1036.7"
09/01/2024 6:02:20,"1841","19.9","56","1036.7"
09/01/2024 6:07:20,"1848","19.9","56","1036.7"
09/01/2024 6:12:20,"1892","19.9","56","1036.6"
09/01/2024 6:17:20,"1842","19.9","56","1036.6"
09/01/2024 6:22:20,"1880","19.9","56","1036.6"
09/01/2024 6:27:20,"1907","19.9","56","1036.6"
09/01/2024 6:32:20,"1861","19.9","56","1036.6"
09/01/2024 6:37:20,"1850","19.9","56","1036.7"
09/01/2024 6:42:20,"1859","19.9","56","1036.7"
09/01/2024 6:47:20,"1892","19.9","56","1036.6"
09/01/2024 6:52:20,"1865","19.8","56","1036.6"
09/01/2024 6:57:20,"1816","19.8","56","1036.5"
09/01/2024 7:02:20,"1788","19.8","56","1036.6"
09/01/2024 7:07:20,"1846","19.8","56","1036.6"
09/01/2024 7:12:20,"1823","19.8","56","1036.7"
09/01/2024 7:17:20,"1827","19.8","56","1036.7"
09/01/2024 7:22:20,"1821","19.8","56","1036.6"
09/01/2024 7:27:20,"1772","19.8","56","1036.7"
09/01/2024 7:32:20,"1831","19.9","56","1036.7"
09/01/2024 7:37:20,"1851","19.8","56","1036.8"
09/01/2024 7:42:20,"1829","19.8","56","1036.7"
09/01/2024 7:47:20,"1852","19.8","56","1036.7"
09/01/2024 7:52:20,"1868","19.8","56","1036.8"
09/01/2024 7:57:20,"1870","19.8","56","1036.8"
09/01/2024 8:02:20,"1842","19.8","56","1036.9"
09/01/2024 8:07:20,"1774","19.8","56","1036.9"
09/01/2024 8:12:20,"1819","19.8","56","1036.9"
09/01/2024 8:17:20,"1806","19.8","56","1037.0"
09/01/2024 8:22:20,"1790","19.8","56","1037.0"
09/01/2024 8:27:20,"1822","19.8","56","1037.0"
09/01/2024 8:32:20,"1889","19.9","56","1037.0"
09/01/2024 8:37:20,"1783","19.9","56","1037.1"
09/01/2024 8:42:20,"1774","19.8","56","1037.1"
09/01/2024 8:47:20,"1792","19.8","56","1037.1"
09/01/2024 8:52:20,"1813","19.8","57","1037.1"
09/01/2024 8:57:20,"1932","19.9","57","1037.1"
09/01/2024 9:02:20,"1934","20.0","57","1037.2"
09/01/2024 9:07:20,"1933","19.9","57","1037.1"
09/01/2024 9:12:20,"1852","19.9","57","1037.1"
09/01/2024 9:17:20,"1762","19.9","57","1037.0"
09/01/2024 9:22:20,"1739","19.8","57","1037.2"
09/01/2024 9:27:20,"1752","19.8","57","1037.2"
09/01/2024 9:32:20,"1693","19.7","57","1037.2"
09/01/2024 9:37:20,"1678","19.7","57","1037.2"
09/01/2024 9:42:20,"1677","19.7","57","1037.2"
09/01/2024 9:47:20,"1648","19.6","57","1037.2"
09/01/2024 9:52:20,"1564","19.6","56","1037.3"
09/01/2024 9:57:20,"833","18.1","50","1037.2"
09/01/2024 10:02:20,"859","17.8","52","1037.2"
09/01/2024 10:07:20,"897","17.9","53","1037.1"
09/01/2024 10:12:20,"888","17.9","54","1037.3"
09/01/2024 10:17:20,"894","17.9","55","1037.3"
09/01/2024 10:22:20,"913","17.9","56","1037.3"
09/01/2024 10:27:20,"916","18.0","56","1037.4"
09/01/2024 10:32:20,"944","18.1","56","1037.4"
09/01/2024 10:37:20,"971","18.4","55","1037.7"
09/01/2024 10:42:20,"946","18.5","54","1037.7"
09/01/2024 10:47:20,"971","18.6","54","1037.6"
09/01/2024 10:52:20,"992","18.8","54","1037.6"
09/01/2024 10:57:20,"1007","18.8","54","1037.6"
09/01/2024 11:02:20,"995","18.9","53","1037.5"
09/01/2024 11:07:20,"988","18.9","53","1037.5"
09/01/2024 11:12:20,"970","18.9","53","1037.5"
09/01/2024 11:17:20,"1058","19.0","53","1037.4"
09/01/2024 11:22:20,"1030","19.1","53","1037.3"
09/01/2024 11:27:20,"1152","19.3","53","1037.3"
09/01/2024 11:32:20,"1114","19.4","53","1037.4"
09/01/2024 11:37:20,"1135","19.5","53","1037.3"
09/01/2024 11:42:20,"1156","19.5","53","1037.3"
09/01/2024 11:47:20,"1206","19.5","53","1037.3"
09/01/2024 11:52:20,"1188","19.5","53","1037.3"
09/01/2024 11:57:20,"1208","19.6","53","1037.4"
09/01/2024 12:02:20,"1253","19.6","53","1037.3"
09/01/2024 12:07:20,"1275","19.7","53","1037.2"
09/01/2024 12:12:20,"1275","19.7","53","1037.2"
09/01/2024 12:17:20,"1173","19.7","53","1037.2"
09/01/2024 12:22:20,"1158","19.7","53","1037.2"
09/01/2024 12:27:20,"1169","19.8","53","1037.3"
09/01/2024 12:32:20,"1225","19.8","53","1037.2"
09/01/2024 12:37:20,"1243","19.9","53","1037.2"
09/01/2024 12:42:20,"1223","19.9","52","1037.2"
09/01/2024 12:47:20,"1243","20.0","52","1037.1"
09/01/2024 12:52:20,"1344","20.1","52","1037.0"
09/01/2024 12:57:20,"1331","20.1","52","1037.0"
09/01/2024 13:02:20,"1305","20.1","52","1037.0"
09/01/2024 13:07:20,"1361","20.1","52","1036.8"
09/01/2024 13:12:20,"1424","20.2","53","1036.9"
09/01/2024 13:17:20,"1385","20.2","53","1036.8"
09/01/2024 13:22:20,"1407","20.2","53","1036.8"
09/01/2024 13:27:20,"1439","20.3","53","1036.8"
09/01/2024 13:32:20,"1447","20.3","53","1036.6"
09/01/2024 13:37:20,"1398","20.3","53","1036.5"
09/01/2024 13:42:20,"1378","20.3","53","1036.6"
09/01/2024 13:47:20,"1379","20.3","53","1036.5"
09/01/2024 13:52:20,"1378","20.4","53","1036.4"
09/01/2024 13:57:20,"1341","20.4","53","1036.4"
09/01/2024 14:02:20,"1358","20.4","53","1036.5"
09/01/2024 14:07:20,"1364","20.4","53","1036.4"
09/01/2024 14:12:20,"1354","20.4","53","1036.4"
09/01/2024 14:17:20,"1336","20.4","53","1036.5"
09/01/2024 14:22:20,"1385","20.4","53","1036.5"
09/01/2024 14:27:20,"1387","20.4","53","1036.4"
09/01/2024 14:32:20,"1371","20.3","52","1036.4"
09/01/2024 14:37:20,"1373","20.3","52","1036.5"
09/01/2024 14:42:20,"1418","20.3","53","1036.4"
09/01/2024 14:47:20,"1418","20.3","53","1036.5"
09/01/2024 14:52:20,"1472","20.3","52","1036.4"
09/01/2024 14:57:20,"1456","20.3","52","1036.5"
09/01/2024 15:02:20,"1479","20.3","53","1036.5"
09/01/2024 15:07:20,"1524","20.3","52","1036.4"
09/01/2024 15:12:20,"1488","20.3","52","1036.5"
09/01/2024 15:17:20,"1501","20.3","52","1036.6"
09/01/2024 15:22:20,"1464","20.3","52","1036.5"
09/01/2024 15:27:20,"1461","20.3","52","1036.5"
09/01/2024 15:32:20,"1465","20.3","52","1036.5"
09/01/2024 15:37:20,"1454","20.2","52","1036.5"
09/01/2024 15:42:20,"1460","20.2","52","1036.5"
09/01/2024 15:47:20,"1426","20.2","52","1036.5"
09/01/2024 15:52:20,"1455","20.2","52","1036.5"
09/01/2024 15:57:20,"1447","20.2","52","1036.7"
09/01/2024 16:02:20,"1440","20.2","52","1036.5"
09/01/2024 16:07:20,"1435","20.2","52","1036.5"
09/01/2024 16:12:20,"1422","20.3","52","1036.7"
09/01/2024 16:17:20,"1436","20.4","52","1036.7"
09/01/2024 16:22:20,"1431","20.4","52","1036.8"
09/01/2024 16:27:20,"1448","20.4","52","1036.8"
09/01/2024 16:32:20,"1474","20.4","52","1036.7"
09/01/2024 16:37:20,"1496","20.4","52","1036.8"
09/01/2024 16:42:20,"1467","20.4","52","1036.7"
09/01/2024 16:47:20,"1512","20.4","52","1036.7"
09/01/2024 16:52:20,"1573","20.4","53","1036.8"
09/01/2024 16:57:20,"1440","20.4","52","1036.9"
09/01/2024 17:02:20,"1417","20.4","52","1036.9"
09/01/2024 17:07:20,"1358","20.4","52","1037.0"
09/01/2024 17:12:20,"1386","20.3","52","1036.8"
09/01/2024 17:17:20,"1406","20.3","52","1037.0"
09/01/2024 17:22:20,"1399","20.3","53","1036.9"
09/01/2024 17:27:20,"1361","20.3","52","1036.8"
09/01/2024 17:32:20,"1393","20.4","52","1036.9"
09/01/2024 17:37:20,"1457","20.4","52","1036.9"
09/01/2024 17:42:20,"1445","20.4","53","1037.0"
09/01/2024 17:47:20,"1416","20.4","53","1037.0"
09/01/2024 17:52:20,"1401","20.4","53","1037.0"
09/01/2024 17:57:20,"1384","20.4","52","1037.0"
09/01/2024 18:02:20,"1427","20.4","52","1037.1"
09/01/2024 18:07:20,"1364","20.4","52","1037.0"
09/01/2024 18:12:20,"1420","20.4","53","1037.1"
09/01/2024 18:17:20,"1480","20.4","53","1037.0"
09/01/2024 18:22:20,"1533","20.3","53","1037.1"
09/01/2024 18:27:20,"1567","20.3","53","1037.1"
09/01/2024 18:32:20,"1597","20.3","53","1037.0"
09/01/2024 18:37:20,"1641","20.3","53","1037.1"
09/01/2024 18:42:20,"1683","20.4","53","1037.0"
09/01/2024 18:47:20,"1633","20.5","54","1037.0"
09/01/2024 18:52:20,"1553","20.5","54","1036.9"
09/01/2024 18:57:20,"1555","20.6","54","1036.9"
09/01/2024 19:02:20,"1433","20.6","54","1037.1"
09/01/2024 19:07:20,"1405","20.7","54","1036.9"
09/01/2024 19:12:20,"1329","20.7","54","1036.9"
09/01/2024 19:17:20,"1403","20.9","54","1036.8"
09/01/2024 19:22:20,"1473","21.1","55","1036.8"
09/01/2024 19:27:20,"1572","21.2","55","1036.8"
09/01/2024 19:32:20,"1569","21.4","55","1036.8"
09/01/2024 19:37:20,"1759","21.5","55","1036.8"
09/01/2024 19:42:20,"1759","21.5","54","1037.0"
09/01/2024 19:47:20,"1841","21.6","54","1036.8"
09/01/2024 19:52:20,"1944","21.7","54","1036.8"
09/01/2024 19:57:20,"1989","21.7","54","1036.7"
09/01/2024 20:02:20,"2032","21.7","54","1036.7"
09/01/2024 20:07:20,"1779","21.7","53","1036.8"
09/01/2024 20:12:20,"1664","21.7","53","1036.7"
09/01/2024 20:17:20,"1656","21.5","52","1036.8"
09/01/2024 20:22:20,"1615","21.3","53","1036.6"
09/01/2024 20:27:20,"1524","21.1","52","1036.8"
09/01/2024 20:32:20,"1470","20.8","52","1036.7"
09/01/2024 20:37:20,"1514","20.7","52","1036.7"
09/01/2024 20:42:20,"1477","20.6","53","1036.7"
09/01/2024 20:47:20,"1472","20.5","53","1036.7"
09/01/2024 20:52:20,"1446","20.4","53","1036.7"
09/01/2024 20:57:20,"1457","20.3","53","1036.6"
09/01/2024 21:02:20,"1443","20.2","53","1036.6"
09/01/2024 21:07:20,"1385","20.1","53","1036.5"
09/01/2024 21:12:20,"1367","20.0","53","1036.6"
09/01/2024 21:17:20,"1400","19.9","53","1036.5"
09/01/2024 21:22:20,"1376","19.8","53","1036.5"
09/01/2024 21:27:20,"1356","19.7","53","1036.5"
09/01/2024 21:32:20,"1320","19.7","53","1036.5"
09/01/2024 21:37:20,"1337","19.6","53","1036.6"
09/01/2024 21:42:20,"1290","19.6","53","1036.6"
09/01/2024 21:47:20,"1282","19.5","53","1036.6"
09/01/2024 21:52:20,"1304","19.4","54","1036.4"
09/01/2024 21:57:20,"1289","19.4","54","1036.5"
09/01/2024 22:02:20,"1283","19.3","54","1036.5"
09/01/2024 22:07:20,"1258","19.3","54","1036.4"
09/01/2024 22:12:20,"1257","19.2","54","1036.5"
09/01/2024 22:17:20,"1222","19.2","54","1036.6"
09/01/2024 22:22:20,"1223","19.1","54","1036.4"
09/01/2024 22:27:20,"1231","19.1","54","1036.5"
09/01/2024 22:32:20,"1195","19.0","54","1036.4"
09/01/2024 22:37:20,"1175","18.9","54","1036.4"
09/01/2024 22:42:20,"1184","18.9","54","1036.3"
09/01/2024 22:47:20,"1186","18.9","54","1036.3"
09/01/2024 22:52:20,"1164","18.8","54","1036.3"
09/01/2024 22:57:20,"1160","18.8","54","1036.3"
09/01/2024 23:02:20,"1104","18.8","54","1036.2"
09/01/2024 23:07:20,"1134","18.8","54","1036.2"
09/01/2024 23:12:20,"1112","18.7","54","1036.2"
09/01/2024 23:17:20,"1119","18.7","54","1036.1"
09/01/2024 23:22:20,"1101","18.6","54","1036.2"
09/01/2024 23:27:20,"1083","18.6","54","1036.3"
09/01/2024 23:32:20,"1076","18.5","54","1036.2"
09/01/2024 23:37:20,"1061","18.5","54","1036.0"
09/01/2024 23:42:20,"1053","18.4","54","1036.1"
09/01/2024 23:47:20,"1029","18.4","54","1036.1"
09/01/2024 23:52:20,"1025","18.4","54","1036.0"
09/01/2024 23:57:20,"1027","18.4","54","1036.0"
10/01/2024 0:02:20,"1028","18.4","54","1035.9"
10/01/2024 0:07:20,"982","18.3","54","1036.0"
10/01/2024 0:12:20,"988","18.4","54","1035.9"
10/01/2024 0:17:20,"981","18.4","54","1035.9"
10/01/2024 0:22:20,"988","18.4","54","1035.9"
10/01/2024 0:27:20,"993","18.4","54","1035.8"
10/01/2024 0:32:20,"981","18.4","54","1035.7"
